source,title,description,details
google-news,Thai cave rescue: Divers prepare to resume phase 3  -- live updates,The head of the rescue mission says their plan is based on bringing four people out each day,Thai cave rescue Divers prepare resume phase 3 live updates head rescue mission says plan based bringing four people day
google-news,More than 50 separated children to be reunited with parents Tuesday,"Justice Department lawyers say more than half of children 4 and younger will be returned to their parents by Tuesday, while it won’t meet the deadline for 40 others.",50 separated children reunited parents Tuesday Justice Department lawyers say half children 4 younger returned parents Tuesday meet deadline 40 others
google-news,'Miracle' baby found safe in Montana forest after being buried alive,"""After more than six hours of searching on foot, a deputy heard the faint cry of a baby,"" authorities said. ""He followed the sound and found the baby alive, face down, buried under a pile of sticks and debris.""",Miracle baby found safe Montana forest buried alive six hours searching foot deputy heard faint cry baby authorities said followed sound found baby alive face buried pile sticks debris
google-news,U.S. effort to weaken an international breast-feeding resolution has a long history,President Trump's administration tried to weaken a pro-breast-feeding resolution. But breast-feeding advocates said that the incident is a throwback to a time when the U.S. government defied the world to protect the infant-formula industry.,US effort weaken international breast feeding resolution long history President Trumps administration tried weaken pro breast feeding resolution breast feeding advocates said incident throwback time US government defied world protect infant formula industry
fortune,Trump Nominates Brett ­Kavanaugh for the U.S. Supreme Court,,Trump Nominates Brett ­Kavanaugh US Supreme Court
fortune,IHOb No More: IHOP Says Its Burger-Rebranding Was Just a Gimmick,,IHOb IHOP Says Burger Rebranding Gimmick
fortune,"Brett Kavanaugh, Trump's Potential Supreme Court Nominee, Is No Friend to Net Neutrality",,Brett Kavanaugh Trumps Potential Supreme Court Nominee Friend Net Neutrality
fortune,Another Crypto Fail: Hackers Steal $23.5 Million from Token Service Bancor,,Another Crypto Fail Hackers Steal 235 Million Token Service Bancor
fortune,This Irish Bill Could Create Huge Problems for U.S. Companies Like Apple,,Irish Bill Could Create Huge Problems US Companies Like Apple
fortune,Mobile Health Apps Get An FDA Push,,Mobile Health Apps Get FDA Push
fortune,"Babies Given Solid Foods Sooner May Sleep Better, Study Shows",,Babies Given Solid Foods Sooner May Sleep Better Study Shows
fortune,Here’s What the World’s Biggest Investor Thinks the Markets Will Do Next,,World Biggest Investor Thinks Markets Next
fortune,Trump Might Be Right About NATO—but for All the Wrong Reasons,,Trump Might Right NATO—but Wrong Reasons
fortune,Magazine | Fortune,Read the latest stories about Magazine on Fortune,Magazine Fortune Read latest stories Magazine Fortune
bbc-news,World's 'oldest biological colours' found,The 1.1 billion-year-old bright pink pigments were extracted from rocks beneath the Sahara Desert.,Worlds oldest biological colours found 11 billion year old bright pink pigments extracted rocks beneath Sahara Desert
bbc-news,Dissident's widow 'allowed to leave China',"The wife of late Nobel Peace Prize winner Liu Xiaobo boarded a flight for Germany, reports say.",Dissidents widow allowed leave China wife late Nobel Peace Prize winner Liu Xiaobo boarded flight Germany reports say
bbc-news,At least 126 dead as heavy rains hit Japan,It's already the highest death toll caused by flooding in the country in more than three decades.,least 126 dead heavy rains hit Japan already highest death toll caused flooding country three decades
bbc-news,Cave rescue enters day three,Eight members of the Thai youth football team have now been rescued but five are still underground.,Cave rescue enters day three Eight members Thai youth football team rescued five still underground
bbc-news,'No kid has cave dived like this before',One of the divers on the rescue team in Thailand explains the difficulty of getting the boys out.,kid cave dived like One divers rescue team Thailand explains difficulty getting boys
bbc-news,PM to meet new cabinet amid Brexit turmoil,Theresa May is forced to carry out a reshuffle after a string of resignations over her Brexit strategy.,PM meet new cabinet amid Brexit turmoil Theresa May forced carry reshuffle string resignations Brexit strategy
bbc-news,Trump names Kavanaugh for US Supreme Court,"Mr Trump lauded his pick, an ex-adviser to former President George W Bush, as a ""brilliant jurist"".",Trump names Kavanaugh US Supreme Court Mr Trump lauded pick ex adviser former President George W Bush brilliant jurist
bbc-news,Cave divers ready to rescue last five,A high-risk operation to free four boys and their football coach is set to resume in Thailand.,Cave divers ready rescue last five high risk operation free four boys football coach set resume Thailand
bbc-news,Starbucks says goodbye to plastic straws,The company's latest effort to reduce plastic pollution has drawn mixed reaction from consumers.,Starbucks says goodbye plastic straws companys latest effort reduce plastic pollution drawn mixed reaction consumers
bbc-news,Migrant toddlers face US courts alone,"Attorneys tell the BBC they are seeing ""toddlers, babies"" entering the legal system alone.",Migrant toddlers face US courts alone Attorneys tell BBC seeing toddlers babies entering legal system alone
