source,title,description,details
bbc-news,Syrian troops retake cradle of uprising,"Soldiers enter the rebel-held part of Deraa, the city where the anti-Assad revolt began.",Syrian troops retake cradle uprising Soldiers enter rebel held part Deraa city anti Assad revolt began
bbc-news,Latest as Trump due to arrive in UK,"Updates as US President Donald Trump begins a trip to the UK, where he will meet the Queen and PM.",Latest Trump due arrive UK Updates US President Donald Trump begins trip UK meet Queen PM
bbc-news,Mexico quake leads to ancient temple find,Scientists scanning a pyramid in Morelos state for earthquake damage discover remains of a temple.,Mexico quake leads ancient temple find Scientists scanning pyramid Morelos state earthquake damage discover remains temple
bbc-news,Stolen drone files sold on dark web,Tank tactics and drone details were up for sale by hackers who got them from military networks.,Stolen drone files sold dark web Tank tactics drone details sale hackers got military networks
bbc-news,UK-bound Trump 'fine' with protests,"The US president says Britons ""like me a lot"", ahead of his arrival for a two-day working visit.",UK bound Trump fine protests US president says Britons like lot ahead arrival two day working visit
bbc-news,Nato states to up defence spending - Trump,President Trump says Nato countries have agreed to spend more on military budgets.,Nato states defence spending Trump President Trump says Nato countries agreed spend military budgets
bbc-news,Papa John's founder resigns over N-word,Papa John's founder John Schnatter has apologised for using the N-word in a conference call.,Papa Johns founder resigns N word Papa Johns founder John Schnatter apologised using N word conference call
bbc-news,Stormy Daniels arrested in Ohio - lawyer,The porn star who says she once slept with Donald Trump is reportedly arrested in a strip club.,Stormy Daniels arrested Ohio lawyer porn star says slept Donald Trump reportedly arrested strip club
bbc-news,UK protests to greet Trump's 'state visit on the sly',President Trump's visit to the UK will be one of less pomp and circumstance but more consequential.,UK protests greet Trumps state visit sly President Trumps visit UK one less pomp circumstance consequential
bbc-news,Kylie Jenner 'on track to be billionaire',"But some are debating whether the cosmetics entrepreneur is truly ""self-made"", as Forbes says.",Kylie Jenner track billionaire debating whether cosmetics entrepreneur truly self made Forbes says
