source,title,description,details
fortune,Starbucks Will Eliminate Plastic Straws Globally by 2020,,Starbucks Eliminate Plastic Straws Globally 2020
fortune,"Xiaomi Flop, Brexit Resignation, Formula Lobbying: CEO Daily for July 9, 2018",,Xiaomi Flop Brexit Resignation Formula Lobbying CEO Daily July 9 2018
fortune,"'They Just Didn’t Get It, But They Do Now!' President Trump Reminds Twitter That No One Thought He Could Win",,Get President Trump Reminds Twitter One Thought Could Win
fortune,Someone Was Producing Tons of a Ozone-Destroying Chemical That Was Banned in 1987. Now We Know Who,,Someone Producing Tons Ozone Destroying Chemical Banned 1987 Know
fortune,More Than 200 People Infected by Parasite Linked to Del Monte Vegetables,,200 People Infected Parasite Linked Del Monte Vegetables
fortune,4 Boys Freed From Thailand Cave as Rescue Mission Begins,,4 Boys Freed Thailand Cave Rescue Mission Begins
fortune,"Think President Trump Is About to Remake the Federal Judiciary? To Some Degree, He Already Has",,Think President Trump Remake Federal Judiciary Degree Already
fortune,Trump Might Be Right About NATO—but for All the Wrong Reasons,,Trump Might Right NATO—but Wrong Reasons
fortune,How Undoing Affirmative Action Hurts America's Colleges,,Undoing Affirmative Action Hurts Americas Colleges
fortune,Magazine | Fortune,Read the latest stories about Magazine on Fortune,Magazine Fortune Read latest stories Magazine Fortune
bbc-news,Raab replaces Davis as Brexit Secretary,Dominic Raab is appointed Brexit Secretary after David Davis resigns from the UK government.,Raab replaces Davis Brexit Secretary Dominic Raab appointed Brexit Secretary David Davis resigns UK government
bbc-news,Nissan admits falsifying emissions tests,"The firm says emissions and fuel economy tests had ""deviated from the prescribed testing environment"".",Nissan admits falsifying emissions tests firm says emissions fuel economy tests deviated prescribed testing environment
bbc-news,Cave rescue resumes in Thailand,Four of the trapped people are safely out but nine still have to complete the dangerous journey.,Cave rescue resumes Thailand Four trapped people safely nine still complete dangerous journey
bbc-news,Sydney diner 'dumped' drunk women outside,The Australian venue was fined after its staff carried the intoxicated and unconscious customers outside.,Sydney diner dumped drunk women outside Australian venue fined staff carried intoxicated unconscious customers outside
bbc-news,At least 100 dead in record Japan floods,"More than 50 others are missing after ""unprecedented"" rainfall caused floods and landslides.",least 100 dead record Japan floods 50 others missing unprecedented rainfall caused floods landslides
bbc-news,China 'home foam' gas key to ozone mystery,A banned chemical used to make household insulation is implicated in damage to the ozone layer.,China home foam gas key ozone mystery banned chemical used make household insulation implicated damage ozone layer
bbc-news,Iranian women dance for arrested teen,Eighteen-year-old Maedeh Hojabri was detained for posting videos of herself dancing on Instagram.,Iranian women dance arrested teen Eighteen year old Maedeh Hojabri detained posting videos dancing Instagram
bbc-news,Thai boys wait for cave rescue to resume,Four were brought out of the cave on Sunday and divers are set to resume efforts to save the others.,Thai boys wait cave rescue resume Four brought cave Sunday divers set resume efforts save others
bbc-news,Wife and father mourn 'hero' Thai diver,"Family members share memories of Saman Gunan, who died taking oxygen to the boys trapped in a cave.",Wife father mourn hero Thai diver Family members share memories Saman Gunan died taking oxygen boys trapped cave
bbc-news,Murder inquiry after Novichok woman dies,UK police launch a murder inquiry after a woman dies after exposure to the nerve agent Novichok.,Murder inquiry Novichok woman dies UK police launch murder inquiry woman dies exposure nerve agent Novichok
